name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,permanently_closed,rating,types,url,website,place_id
"Pushpa store and suppliers","Poudyal Marg, Lekhnath 33700, Nepal","Poudyal Marg, Lekhnath",061-411453,"+977 61-411453","28.180681,84.045214",,,"home_goods_store / store / establishment",https://plus.google.com/106533748920562774854/about?hl=en-US,,ChIJ2bzG3CSWlTkRd_QrsemG7qE
"Lucky Paint","Phewa Marga, Pokhara 33700, Nepal","Phewa Marga, Pokhara",,,"28.213574,83.971169",,,"home_goods_store / store / establishment",https://plus.google.com/100840867471921783541/about?hl=en-US,,ChIJLQTl1wGVlTkRBPMu3sjf_BM
"New Binayek Corner","Chipledhunga, Pokhara 33700, Nepal","Chipledhunga, Pokhara",061-523206,"+977 61-523206","28.223802,83.987656",,,"home_goods_store / store / establishment",https://plus.google.com/117404208964505130781/about?hl=en-US,,ChIJO_3_B0-UlTkRM-Yp5jjNZv4
"Siddhibinayak Traders","Tundikhel Road, Tansen 32500, Nepal","Tundikhel Road, Tansen",075-520341,"+977 75-520341","27.86833,83.546133",,,"home_goods_store / store / establishment",https://plus.google.com/115021742355882827435/about?hl=en-US,,ChIJL7cFMSt5ljkRA7znVpbF60U
"Sailesh Kitchen Corner","Pokhara 33700, Nepal",Pokhara,0984-6142530,"+977 984-6142530","28.200856,83.99588",,,"home_goods_store / store / establishment",https://plus.google.com/110976698737391223414/about?hl=en-US,https://www.facebook.com/saileshkitchencorner,ChIJ4yrdiMeVlTkRxrXTDu9vlSc
"lamichhane bhada pasal","Kushma Road, Shivalaya 33400, Nepal","Kushma Road, Shivalaya",,,"28.217205,83.678247",,,"home_goods_store / store / establishment",https://plus.google.com/110121892598613905283/about?hl=en-US,,ChIJLSbGpMzmlTkRWjt8RikiVto
"Srijana Nursery","Shanti Nagar Tole, Pokhara 33700, Nepal","Shanti Nagar Tole, Pokhara",,,"28.213357,83.971885",,,"home_goods_store / store / establishment",https://plus.google.com/113752235609598938389/about?hl=en-US,,ChIJyX1sKwCVlTkR6QDnyESoB6E
"Trishuli Petrol Pump","Jamune Bhanjyang, Nepal","Jamune Bhanjyang",,,"27.99452,84.17017",,,"car_repair / establishment",https://plus.google.com/110144672693776069857/about?hl=en-US,,ChIJmxvtq_allTkRHzZfY91NFM8
"Machhapuchhre Brick Factory","Jamune Bhanjyang, Nepal","Jamune Bhanjyang",,,"27.996883,84.172064",,,"general_contractor / establishment",https://plus.google.com/117547181039642838639/about?hl=en-US,,ChIJJ82pG_GllTkRMepsRKqvgak
enet-solutions,"East-West Highway, 44204, Nepal","East-West Highway",056-562309,"+977 56-562309","27.622469,84.512608",,,"home_goods_store / store / car_repair / establishment",https://plus.google.com/112043111784399041013/about?hl=en-US,http://enet-solutions.blogspot.com/,ChIJk792ulDvlDkRqmup0f8eI_8
"Tata Motors Dealer","East-West Highway, Bharatpur 44207, Nepal","East-West Highway, Bharatpur",056-523199,"+977 56-523199","27.685732,84.429331",,,"car_dealer / car_wash / parking / car_repair / store / gas_station / establishment",https://plus.google.com/117734538885949322775/about?hl=en-US,http://locomotivemotors.webs.com/,ChIJEdXOQDD7lDkR869OrlG8250
"OCEAN MOTORS INTERNATIONAL","Balmandir Rd, Bharatpur 44601, Nepal","Balmandir Rd, Bharatpur",056-533995,"+977 56-533995","27.675195,84.431208",,,"insurance_agency / car_repair / car_dealer / store / establishment",https://plus.google.com/106562098118436177699/about?hl=en-US,,ChIJ4dZ9pin7lDkRnSH9PBRnuVE
"United Guide Office","Sauraha SAURAHA 2, Nepal",Sauraha,,,"27.577796,84.493994",,,"car_repair / establishment",https://plus.google.com/105837853015483732718/about?hl=en-US,,ChIJEWNIpePulDkRdnrzmOoeXQA
"Meena oil Stores, (Petrol Pump, Gas Station)","Prithvi Highway, Aanbu khaireni, Tanahun 33905, Nepal","Prithvi Highway, Aanbu khaireni, Tanahun",065-540023,"+977 65-540023","27.902327,84.535628",,,"gas_station / car_repair / establishment",https://plus.google.com/100961087043730214332/about?hl=en-US,,ChIJ22l8BrEelTkRrlJ412Oapr0
"Kawasoti Automobile Parts","IndraChowk, Kawasoti 33000, Nepal","IndraChowk, Kawasoti",,,"27.643941,84.12629",,,"store / car_repair / establishment",https://plus.google.com/115201956634254556953/about?hl=en-US,,ChIJq_8YwEZQlDkRYfzxIf4ArY8
"Elephant Plate Farm","Narayani, SAURAHA 2, Nepal",,,,"27.573094,84.501265",,,"car_repair / establishment",https://plus.google.com/113514777252267565854/about?hl=en-US,,ChIJFVIPgN3ulDkRPg_J69A4Un4
"Endra Electricals","44200, Nepal",,0984-5361167,"+977 984-5361167","27.676457,84.395338",,4.9,"store / electrician / establishment",https://plus.google.com/111806461204808168713/about?hl=en-US,,ChIJF2IX7T77lDkRMDITzQT8Ahs
"Worldwide Multi Purpose Company Pvt. Ltd.","Hakimchowk, Bharatpur-10, Chitwan, Nepal","Hakimchowk, Bharatpur-10, Chitwan",056-527685,"+977 56-527685","27.680591,84.439636",,,"hardware_store / general_contractor / home_goods_store / store / establishment",https://plus.google.com/114082219537085779286/about?hl=en-US,,ChIJCRMBPtPklDkRRvaNHe1rArg
"Utsav Colour World","Bharatpur 44207, Nepal",Bharatpur,,,"27.689276,84.434092",,,"hardware_store / store / establishment",https://plus.google.com/117703103806976275832/about?hl=en-US,,ChIJB2JA7DP7lDkR3euDsqWUWRI
"Utsav Hardware","Bharatpur 44207, Nepal",Bharatpur,,,"27.689379,84.434109",,,"hardware_store / store / establishment",https://plus.google.com/104738609805913644375/about?hl=en-US,,ChIJV0i37TP7lDkRbpPZ_3Ltp6U
"Maula Kalika Hardware Pvt. Ltd.","East-West Highway, Gaindakot 33000, Nepal","East-West Highway, Gaindakot",056-503175,"+977 56-503175","27.706399,84.386625",,,"hardware_store / store / establishment",https://plus.google.com/109339208289773553390/about?hl=en-US,,ChIJbfjlToX7lDkR1S9j0idnuVs
"Jaya Pathivara Colors Aand Suppliers","East-West Highway, 44202, Nepal","East-West Highway",0984-9123879,"+977 984-9123879","27.608181,84.60537",,,"hardware_store / store / establishment",https://plus.google.com/115560508119465674351/about?hl=en-US,,ChIJ7bIWNCDolDkRmNlrbUH8iRs
"Everest Steels","narayangarh, aananda marga, 33000, Nepal","narayangarh, aananda marga",,,"27.689355,84.422054",,,"hardware_store / store / establishment",https://plus.google.com/111170468440354416007/about?hl=en-US,,ChIJ5f6ZR0j8lDkR7Mr-bcKpTAY
"GP Traders","Dhading Besi Rajmarga, Nilkantha 45100, Nepal","Dhading Besi Rajmarga, Nilkantha",,,"27.911584,84.890817",,,"hardware_store / store / establishment",https://plus.google.com/117522584178310714361/about?hl=en-US,,ChIJO-mAJ5srlTkRwLJ1LZYO-lM
"Worldwide Company","WorldWide Building, East-West Highway, Bharatpur 44207, Nepal","WorldWide Building, East-West Highway, Bharatpur",056-527685,"+977 56-527685","27.670894,84.435186",,,"home_goods_store / hardware_store / store / establishment",https://plus.google.com/117811286714960848324/about?hl=en-US,http://www.worldwidemp.com/,ChIJB8tzo9X6lDkR0YcxPAumd3o
"Shrestha Traders","East-West Highway, 44202, Nepal","East-West Highway",056-582358,"+977 56-582358","27.611959,84.571401",,,"hardware_store / store / establishment",https://plus.google.com/111970098188639458726/about?hl=en-US,,ChIJqQHx8WbolDkRZFX2sCvwbk0
"Krishna Hardware","East-West Highway, Ratnanagar 44204, Nepal","East-West Highway, Ratnanagar",,,"27.621026,84.516709",,,"hardware_store / store / establishment",https://plus.google.com/110357510457028149597/about?hl=en-US,,ChIJP1yTfFHvlDkR1EdJXO9URoo
GURUNG/hardware/store,"Kholesimal Road, Jutpani 44200, Nepal","Kholesimal Road, Jutpani",0981-4259883,"+977 981-4259883","27.680721,84.49313",,,"hardware_store / store / establishment",https://plus.google.com/114407491174430733666/about?hl=en-US,,ChIJ-YVE1E3klDkRjD8B6noknSE
"Malika Hardware","Mini Ring Road, Bharatpur 44207, Nepal","Mini Ring Road, Bharatpur",056-527685,"+977 56-527685","27.671528,84.435082",,,"hardware_store / home_goods_store / store / establishment",https://plus.google.com/106642212481452117689/about?hl=en-US,http://www.malikahardware.blogspot.com/,ChIJX6G3mdX6lDkR-CbNkIUd6TI
"Gurash Hardware","Bharatpur 44207, Nepal",Bharatpur,056-525536,"+977 56-525536","27.688339,84.440174",,,"hardware_store / store / establishment",https://plus.google.com/111946048047768442254/about?hl=en-US,,ChIJdZRv48zklDkRmSbixsS_KjM
"Wellcome Hardware","East-West Highway, Bharatpur 44207, Nepal","East-West Highway, Bharatpur",056-525348,"+977 56-525348","27.695161,84.422352",,,"hardware_store / store / establishment",https://plus.google.com/111082076950689685941/about?hl=en-US,,ChIJwUSnUz_7lDkR9B2xUqf4Sxc
"Tri Shakti Store","East-West Highway, Ratnanagar 44204, Nepal","East-West Highway, Ratnanagar",,,"27.621023,84.516628",,,"hardware_store / store / establishment",https://plus.google.com/113670814185689471268/about?hl=en-US,,ChIJeZagfFHvlDkRgRZfZ-pcKhA
"AE Trade & Sanitary Suppliers, 582001","Khairahani-4, Chitwan, Narayani 00977, Nepal","Khairahani-4, Chitwan, Narayani",056-582001,"+977 56-582001","27.611584,84.573644",,,"hardware_store / store / establishment",https://plus.google.com/108494231733210684022/about?hl=en-US,,ChIJ2VbNMGbolDkRchTPaZ_ZWRI
"RANJANA STORES","Bhrikuti Path, Narayangarh ,Chitwan 44207, Nepal","Bhrikuti Path, Narayangarh ,Chitwan",056-520926,"+977 56-520926","27.697015,84.4241",,,"home_goods_store / store / establishment",https://plus.google.com/105669963765334197404/about?hl=en-US,http://ruda.com.np/,ChIJ5ze1a0f7lDkRFTQvDnm69EQ
"Anish Gift And Kitchen Home","Shaidchowk,Bharatpur-4, East-West Highway, Narayangarh,Chitwan 44207, Nepal","Shaidchowk,Bharatpur-4, East-West Highway, Narayangarh,Chitwan",056-571159,"+977 56-571159","27.694633,84.422504",,,"home_goods_store / store / establishment",https://plus.google.com/107367780551106849078/about?hl=en-US,http://www.facebook.com/AnishGiftAndKitchenHome,ChIJc9D0TD_7lDkRdtvWSlhPE1s
"Malika Nursery","Bharatpur 44207, Nepal",Bharatpur,,,"27.673861,84.43554",,,"home_goods_store / store / establishment",https://plus.google.com/111864248878743204607/about?hl=en-US,,ChIJw6AmYir7lDkR2uVyrcr-ZHk
"RAJ KUMAR","Nilkantha 45100, Nepal",Nilkantha,,,"27.907386,84.935963",,,"home_goods_store / store / establishment",https://plus.google.com/101587038995765498283/about?hl=en-US,,ChIJ8VLP7UsrlTkRQd4UB45nM34
"AIMS Cyber","Kawasoti-2, Nawalparasi, East-West Highway, Kawasoti 33000, Nepal","Kawasoti-2, Nawalparasi, East-West Highway, Kawasoti",078-540640,"+977 78-540640","27.645366,84.128513",,,"home_goods_store / store / establishment",https://plus.google.com/116529186490721380976/about?hl=en-US,http://www.aimskawasoti.com.np/,ChIJCR3jM0RQlDkRqiruo1TILK0
"Triveni Auto Point","East-West Highway, Kawasoti 33000, Nepal","East-West Highway, Kawasoti",078-540598,"+977 78-540598","27.640966,84.120986",,,"car_repair / establishment",https://plus.google.com/114686232983156831750/about?hl=en-US,,ChIJ3fcHPz9QlDkRFVYoMLbWFGw
"Sharma Niwas","Nawalparasi,Kolhuwa, 33007, Nepal","Nawalparasi,Kolhuwa",0980-4469241,"+977 980-4469241","27.575286,84.053462",,,"electrician / establishment",https://plus.google.com/104226770626004135806/about?hl=en-US,,ChIJ24sn_6VFlDkRpy54gc3ZZCY
"Shyam Arts And Decoration","New Road, Shivanagarbazar 33000, Nepal","New Road, Shivanagarbazar",,,"27.61488,84.016118",,,"home_goods_store / store / establishment",https://plus.google.com/108861329125703034190/about?hl=en-US,,ChIJSTRnr6xIlDkRhK59H2Ks3vA
"Jay Mata Dee Motors","Butwal 32907, Nepal",Butwal,,,"27.699982,83.465618",,,"car_repair / establishment",https://plus.google.com/109613701934613667536/about?hl=en-US,,ChIJ9a_Bt4qGljkRd__NeeDedHE
"Siddhababa Motorcycle Parts and Repair Centre","Nepalgunj road, Butwal-7, East-West Highway, Butwal 32907, Nepal","Nepalgunj road, Butwal-7, East-West Highway, Butwal",071-542053,"+977 71-542053","27.699194,83.464521",,4.7,"store / car_repair / establishment",https://plus.google.com/106790124892922269562/about?hl=en-US,,ChIJ4axKoIqGljkR0v4SOgjpOGY
"G.S. Enterprises","Milan Chawk, Butwal 32907, Nepal","Milan Chawk, Butwal",071-543111,"+977 71-543111","27.691362,83.463017",,,"store / car_repair / establishment",https://plus.google.com/114683086966324590772/about?hl=en-US,,ChIJ20JV82KGljkRW_j3fYQt5AI
"Hi-tech auto International","East-West Highway, Butwal 32907, Nepal","East-West Highway, Butwal",071-438486,"+977 71-438486","27.683894,83.465433",,,"car_repair / establishment",https://plus.google.com/117394751585399516039/about?hl=en-US,,ChIJI2oWDIqGljkR4LfzyebIsVo
"Aayush Car Accessories","Ramagar Base Camp, East-West Highway, Butwal 32907, Nepal","Ramagar Base Camp, East-West Highway, Butwal",0984-9066890,"+977 984-9066890","27.685856,83.468359",,,"store / car_repair / establishment",https://plus.google.com/100819673843767049352/about?hl=en-US,,ChIJ0b0zi4aGljkRSaH8-PRO26A
"Aryal Tractor Parts","Siddhartha Highway, Karahiya 32903, Nepal","Siddhartha Highway, Karahiya",,,"27.602101,83.472541",,,"store / car_repair / establishment",https://plus.google.com/100542496880358971462/about?hl=en-US,,ChIJ9RDehtyEljkRcE_Bm3T98y0
"Shakti Tyres","Butwal 32907, Nepal",Butwal,071-544725,"+977 71-544725","27.700405,83.456579",,,"store / car_repair / establishment",https://plus.google.com/116134800425785231357/about?hl=en-US,,ChIJme8ufmeGljkR9goFOWpEx1I
"Anjali Glass House","Butwal - 14, Tamnagar, East-West Highway, Tamnagar 32900, Nepal","Butwal - 14, Tamnagar, East-West Highway, Tamnagar",071-450236,"+977 71-450236","27.68453,83.395202",,,"hardware_store / store / establishment",https://plus.google.com/112125965047399832900/about?hl=en-US,,ChIJf2CMs8iIljkRVUHtvopATuY
"Siddhartha Overseas","Siddartha Raj Marg, Butwal 32907, Nepal","Siddartha Raj Marg, Butwal",071-438546,"+977 71-438546","27.671096,83.464406",,,"hardware_store / store / establishment",https://plus.google.com/114431661702571039933/about?hl=en-US,,ChIJm6s5qyyEljkRgsVEZo0L_QE
"Pawan Iron Stores","Butwal 32907, Nepal",Butwal,0985-7028574,"+977 985-7028574","27.700718,83.467389",,,"hardware_store / store / establishment",https://plus.google.com/115979353401995290190/about?hl=en-US,,ChIJRYdR0_SGljkRG4Vu0g2SoRE
"New Manakamana Hardware","Karahiya, Western Region, Nepal, Manigram 4no, Nepal","Rupandehi, Karahiya, Western Region, Nepal, Manigram 4no",071-560300,"+977 71-560300","27.628488,83.495109",,,"hardware_store / store / establishment",https://plus.google.com/105994047364762558863/about?hl=en-US,,ChIJL_LnjIiEljkRSjufXNGCzeE
"om shree stores","East-West Highway, Butwal 32907, Nepal","East-West Highway, Butwal",,,"27.700068,83.464106",,,"hardware_store / store / establishment",https://plus.google.com/105072416847770048546/about?hl=en-US,,ChIJAeF1BGCGljkRyye4sAByp38
"De Decor Butwal","Milan chwok, Butwal, 11, Butwal, Nepal","Milan chwok, Butwal, 11, Butwal",0985-1046985,"+977 985-1046985","27.687062,83.464765",,,"home_goods_store / store / establishment",https://plus.google.com/102376695253836491658/about?hl=en-US,https://www.facebook.com/ButwalDeDecor,ChIJT0KgjoeGljkRKDEcLnXmX4o
"B-Gain Kitchen Concern","Butwal-6, Traffic Chowk, Palpa Road, Siddartha Rajmarg, Butwal 32907, Nepal","Butwal-6, Traffic Chowk, Palpa Road, Siddartha Rajmarg, Butwal",071-546340,"+977 71-546340","27.703268,83.466394",,,"home_goods_store / store / establishment",https://plus.google.com/100481096389716255264/about?hl=en-US,http://www.sleekworld.com/,ChIJX3XZdUKGljkRtH9wihmZBdI
"Gupta Nursery","Gupta Niwash, Siddartha Raj Marg drivertole-4, Tilottama 32907, Nepal","Gupta Niwash, Siddartha Raj Marg drivertole-4, Tilottama",071-560205,"+977 71-560205","27.64464,83.468876",,,"home_goods_store / store / establishment",https://plus.google.com/103430947959681710756/about?hl=en-US,http://www.guptanursery.webs.com/,ChIJySY3z02EljkROpwyuxuUS5I
"Supa Deurali Traders","Butwal 32907, Nepal",Butwal,071-438619,"+977 71-438619","27.679524,83.463741",,,"home_goods_store / store / establishment",https://plus.google.com/106261387832051568036/about?hl=en-US,,ChIJjbIz0H-GljkRLAmvxNY5aoQ
"Ram Janaki Hardware","Raj Marg Chauraha, Butwal, Nepal","Raj Marg Chauraha, Butwal",0985-7030165,"+977 985-7030165","27.698437,83.465348",,,"home_goods_store / store / establishment",https://plus.google.com/113890444686146052830/about?hl=en-US,,ChIJGcP4kYqGljkRe2VE8Or7QH4
"Nava Gaire Trade Center","Siddartha Rajmarg, Butwal 32907, Nepal","Siddartha Rajmarg, Butwal",071-541776,"+977 71-541776","27.706263,83.467564",,,"home_goods_store / store / establishment",https://plus.google.com/105543584185097179422/about?hl=en-US,,ChIJd1rCKPSGljkRbYP-23QBTgs
"Kalika Playground","Siddartha Raj Marg, Butwal 32907, Nepal","Siddartha Raj Marg, Butwal",,,"27.681552,83.465323",,,"home_goods_store / store / establishment",https://plus.google.com/107751697188808061563/about?hl=en-US,,ChIJc38OloCGljkR9mxqWsd0teQ
"Shubha Kiran Gas Supplyres","East-West Highway, Butwal 32907, Nepal","East-West Highway, Butwal",071-542996,"+977 71-542996","27.690014,83.464965",,,"home_goods_store / store / establishment",https://plus.google.com/108893773531178069475/about?hl=en-US,,ChIJ_ZFkGYiGljkRyWTgLp7PcFc
"Satya sai Nursery","Tikka Bhawan, Manglapur - Kanchibajar Road, Tilottama 32903, Nepal","Tikka Bhawan, Manglapur - Kanchibajar Road, Tilottama",,,"27.619881,83.481486",,,"home_goods_store / store / establishment",https://plus.google.com/107203592197561206765/about?hl=en-US,,ChIJD4UKD_KEljkRiki-kP8s_iA
"Mishrauli Play Ground","Lumbini, 33000, Nepal",,,,"27.590808,83.716759",,,"home_goods_store / store / establishment",https://plus.google.com/116489046497465691137/about?hl=en-US,,ChIJ1a6cdIEllDkR5jrqn2MxWc8
"और्वश्री पाल्पाली कलर हाउस","Deep Nagar, Butwal 32907, Nepal",Butwal,0985-7032939,"+977 985-7032939","27.693378,83.472608",,,"home_goods_store / store / establishment",https://plus.google.com/114969571415028037664/about?hl=en-US,,ChIJ1y2VXo6GljkRwSw6I6mj_ng
"Daunne Spare Parts","Thutipipal, Padsari 32900, Nepal",Padsari,0985-7080222,"+977 985-7080222","27.547774,83.459659",,,"store / car_repair / establishment",https://plus.google.com/109369893386985403743/about?hl=en-US,,ChIJZ8Xkr_yaljkR1SqfTX6VtGI
"Chaitanya Suppliers","Siddhartha Highway, Siddharthanagar 32900, Nepal","Siddhartha Highway, Siddharthanagar",,,"27.518509,83.453967",,,"hardware_store / store / establishment",https://plus.google.com/113080132126998591147/about?hl=en-US,,ChIJb7D6rkialjkRDddySCG9zkI
"New Ligal Hardware","Siddharthanagar 32900, Nepal",Siddharthanagar,,,"27.515387,83.452917",,,"hardware_store / store / establishment",https://plus.google.com/103939344805013039349/about?hl=en-US,,ChIJaWm5z0ealjkR0EaF7RNMWXA
"Anil Iron Store","Si.Na.Pa-08, Siddhartha Highway Narayansthan, Siddharthanagar 32900, Nepal","Si.Na.Pa-08, Siddhartha Highway Narayansthan, Siddharthanagar",0985-7022350,"+977 985-7022350","27.514911,83.45285",,,"hardware_store / store / establishment",https://plus.google.com/117633578921571584869/about?hl=en-US,,ChIJX1h4xEealjkRCQ_R5ih7GXQ
"Purnima Hardware & Paints","Siddhartha Highway, Siddharthanagar 32900, Nepal","Siddhartha Highway, Siddharthanagar",0985-6034930,"+977 985-6034930","27.518124,83.453448",,,"home_goods_store / store / establishment",https://plus.google.com/104175579334526809187/about?hl=en-US,,ChIJy9vBHEaaljkRrJqbDWdxTVU
