name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,location-lat,location-lng,permanently_closed,rating,types,url,website,place_id
"Gandheswar Paper House","30, M G Marg, Amherst Street, M G Marg, Kolkata, West Bengal 700007, India","30, M G Marg, Amherst Street, M G Marg, Kolkata","033 2351 2239","+91 33 2351 2239","22.584257,88.373349",22.584257,88.373349,,,establishment,https://plus.google.com/108706875560072514541/about?hl=en-US,,ChIJaULbMEZ2AjoRJdlnfCuBYoo
"Kanak Board Supplying Agency","24/1/B, Amherst Street : Buddhu Ostagar Lane, Amherst Street, Kolkata, West Bengal 700009, India","24/1/B, Amherst Street : Buddhu Ostagar Lane, Amherst Street, Kolkata","033 2350 2461","+91 33 2350 2461","22.584257,88.373349",22.584257,88.373349,,,establishment,https://plus.google.com/115562028782262900412/about?hl=en-US,,ChIJaULbMEZ2AjoRPMInQ8dmQ0Y
"Kishori Paper House","28, M G Road, Amherst Street, Amherst Street, Kolkata, West Bengal 700009, India","28, M G Road, Amherst Street, Amherst Street, Kolkata","033 2351 5127","+91 33 2351 5127","22.584257,88.373349",22.584257,88.373349,,,establishment,https://plus.google.com/117898034397135646199/about?hl=en-US,,ChIJaULbMEZ2AjoRR74f1o2JDkM
"Naresh Paper House","20b, M G Road, Amherst Street, Amherst Street, Kolkata, West Bengal 700007, India","20b, M G Road, Amherst Street, Amherst Street, Kolkata","033 2351 2758","+91 33 2351 2758","22.584257,88.373349",22.584257,88.373349,,,establishment,https://plus.google.com/115067170203997788567/about?hl=en-US,,ChIJaULbMEZ2AjoR1bXbHcztX1Q
"Das Brothers","39a, Amherst Street : Pataldanga Street, Amherst Street, Kolkata, West Bengal 700009, India","39a, Amherst Street : Pataldanga Street, Amherst Street, Kolkata","033 2350 2838","+91 33 2350 2838","22.584257,88.373349",22.584257,88.373349,,,establishment,https://plus.google.com/104137866219510138495/about?hl=en-US,,ChIJaULbMEZ2AjoRgKNIuAjdNwY
"S G Trading Co","24/A, Buddhu Ostagar Lane, Amherst Street, Amherst Street, Kolkata, West Bengal 700009, India","24/A, Buddhu Ostagar Lane, Amherst Street, Amherst Street, Kolkata","033 2354 7854","+91 33 2354 7854","22.584257,88.373349",22.584257,88.373349,,,establishment,https://plus.google.com/104747322530172812849/about?hl=en-US,,ChIJaULbMEZ2AjoRHYVR42bobfo
"Brite Agency","61, M G Road, Amherst Street, M G Road, Kolkata, West Bengal 700009, India","61, M G Road, Amherst Street, M G Road, Kolkata","033 2241 1721","+91 33 2241 1721","22.584257,88.373349",22.584257,88.373349,,,establishment,https://plus.google.com/103769037994582957434/about?hl=en-US,,ChIJaULbMEZ2AjoRnoQK5PkUfFs
"Insha Paper Corner","12a Patwarbagan Lane, Amherst Street, Amherst Street, Kolkata, West Bengal 700009, India","12a Patwarbagan Lane, Amherst Street, Amherst Street, Kolkata","033 2354 1257","+91 33 2354 1257","22.584257,88.373349",22.584257,88.373349,,,establishment,https://plus.google.com/103980022295175169175/about?hl=en-US,,ChIJaULbMEZ2AjoRTU9lu2OPgeY
"Mallick Paper Mart","199/C, Bidhan Sarani, Hedua, Maniktala, Kolkata, West Bengal 700006, India","199/C, Bidhan Sarani, Hedua, Maniktala, Kolkata","033 2241 8391","+91 33 2241 8391","22.586099,88.367221",22.586099,88.367221,,,establishment,https://plus.google.com/111975983264699567513/about?hl=en-US,,ChIJgatSIkp2AjoRx2ja_bgOYaw
"Ganesh Plastic Works","42/1, B B Ganguly Road, B B Ganguly Road, Lal Bazar, Bou Bazaar, Kolkata, West Bengal 700012, India","42/1, B B Ganguly Road, B B Ganguly Road, Lal Bazar, Bou Bazaar, Kolkata","033 2236 1071","+91 33 2236 1071","22.570747,88.356462",22.570747,88.356462,,,"store / establishment",https://plus.google.com/103177637842974802582/about?hl=en-US,,ChIJHTLCwK53AjoRvEExEIT3QjQ
"Standard Packaging Industries","50, Weston Street, Bow Bazaar, Bow Bazaar, Kolkata, West Bengal 700048, India","50, Weston Street, Bow Bazaar, Bow Bazaar, Kolkata","033 2211 0182","+91 33 2211 0182","22.569398,88.355386",22.569398,88.355386,,,"store / establishment",https://plus.google.com/101375621250455123986/about?hl=en-US,,ChIJrTF41qh3AjoRStfxz4nihUk
"Card Board Box","10, Dr Kartik Bose Street, Dr Kartik Bose Street, Kolkata, West Bengal 700009, India","10, Dr Kartik Bose Street, Dr Kartik Bose Street, Kolkata","033 2350 5988","+91 33 2350 5988","22.574546,88.368876",22.574546,88.368876,,,establishment,https://plus.google.com/104534864175461752758/about?hl=en-US,,ChIJgaIuwFF2AjoRVsRNa6fvVUo
"Suresh Stores","Shop No H-22 & 24, Bagree Market, 71, Cannin, Bagree Market, Kolkata, West Bengal 700001, India","Shop No H-22 & 24, Bagree Market, 71, Cannin, Bagree Market, Kolkata","033 2235 7909","+91 33 2235 7909","22.572646,88.363895",22.572646,88.363895,,,"store / establishment",https://plus.google.com/116376929064432641872/about?hl=en-US,,ChIJe6yzIVN2AjoRga2O4_GgLkw
"Star Paper Mills Limited","125, S P Mukherjee Road, Kalighat, Kalighat, Kolkata, West Bengal 700026, India","125, S P Mukherjee Road, Kalighat, Kalighat, Kolkata","033 2242 7381","+91 33 2242 7381","22.520709,88.346886",22.520709,88.346886,,,establishment,https://plus.google.com/112683958965074795057/about?hl=en-US,,ChIJJb6tPzR3AjoRzxqHDpVBHmI
"Corrugated Containers","61e Elliot Road, Park Street, Park Street, Kolkata, West Bengal 700016, India","61e Elliot Road, Park Street, Park Street, Kolkata","033 2229 3345","+91 33 2229 3345","22.55092,88.36017",22.55092,88.36017,,,"store / storage / establishment",https://plus.google.com/113771238264415916756/about?hl=en-US,,ChIJAxamqhx3AjoRieKQIK_Cp5I
"The Andhra Pradesh Paper Mills Limited","07, Munshi Premchand Sarani, Hastings, Hastings, Kolkata, West Bengal 700022, India","07, Munshi Premchand Sarani, Hastings, Hastings, Kolkata","033 2281 0734","+91 33 2281 0734","22.547152,88.327575",22.547152,88.327575,,,establishment,https://plus.google.com/114379547981382387557/about?hl=en-US,http://ipappm.com/,ChIJVVVVOq92AjoRjC4cSMuZsOU
"Bhagabati Paper 7 Board Box House","104, Bathakkhana Road, Bathakkhana Road, Kolkata, West Bengal 700009, India","104, Bathakkhana Road, Bathakkhana Road, Kolkata","033 2350 5988","+91 33 2350 5988","22.573088,88.368929",22.573088,88.368929,,,"natural_feature / establishment",https://plus.google.com/106740816958941225061/about?hl=en-US,,ChIJyV-1oVF2AjoR3i-i32IvGmE
"Card Board Box Manufacturing Company","38, Colootola Street, Colootola Street, Maulana Saukat Ali Street, Kolkata, West Bengal 700073, India","38, Colootola Street, Colootola Street, Maulana Saukat Ali Street, Kolkata","033 4065 9019","+91 33 4065 9019","22.575303,88.359442",22.575303,88.359442,,,establishment,https://plus.google.com/110838508409728299373/about?hl=en-US,,ChIJe6yzIVN2AjoRdPoamg4ML94
"Techno Paper Consultants","113, Park Street, N Block, 3rd Floor, Gurdar Point, Opposite Panjab National Bank, Park Street, Kolkata, West Bengal 700016, India","113, Park Street, N Block, 3rd Floor, Gurdar Point, Opposite Panjab National Bank, Park Street, Kolkata","033 2223 6542","+91 33 2223 6542","22.541351,88.367807",22.541351,88.367807,,,"home_goods_store / store / establishment",https://plus.google.com/102068824309921698033/about?hl=en-US,,ChIJ33o0YBF3AjoR3rlhsM3XPfY
"National Box Co","29/1, Phears Lane, Phears Lane, Kolkata, West Bengal 700070, India","29/1, Phears Lane, Phears Lane, Kolkata","033 2236 9769","+91 33 2236 9769","22.574434,88.357764",22.574434,88.357764,,,establishment,https://plus.google.com/115492410347629943698/about?hl=en-US,,ChIJP-cDC653AjoRIgHdjhAdwxk
"Saha Syndicate","117/1, Baithak Khana Road, Sealdah, Baithakkhana, Kolkata, West Bengal 700009, India","117/1, Baithak Khana Road, Sealdah, Baithakkhana, Kolkata","033 2350 5825","+91 33 2350 5825","22.573973,88.369024",22.573973,88.369024,,,establishment,https://plus.google.com/117923599046634748514/about?hl=en-US,,ChIJyV-1oVF2AjoRdQ4LiaJQZBQ
R.A.Enterprise,"118A, Raja Ram Mohan Sarani, Amher Street, Baithakkhana, Kolkata, West Bengal 700009, India","118A, Raja Ram Mohan Sarani, Amher Street, Baithakkhana, Kolkata","098303 89970","+91 98303 89970","22.574701,88.367711",22.574701,88.367711,,,establishment,https://plus.google.com/107052305736689310719/about?hl=en-US,,ChIJe6yzIVN2AjoRsqqZxGNKvCA
"Cardboard Box MG Company","Maulana Saukat Ali Street, Tiretti, Kolkata, West Bengal 700073, India","Maulana Saukat Ali Street, Tiretti, Kolkata",,,"22.575187,88.359008",22.575187,88.359008,,,establishment,https://plus.google.com/101303102209560744392/about?hl=en-US,,ChIJQWj58q13AjoREBhoKynG39c
"Shyam Sundar Packaging & Co","33/B, Dr Kartik Bose Street, Dr Kartik Bose Street, Kolkata, West Bengal 700009, India","33/B, Dr Kartik Bose Street, Dr Kartik Bose Street, Kolkata","033 2360 8038","+91 33 2360 8038","22.574546,88.368876",22.574546,88.368876,,,"store / establishment",https://plus.google.com/116665646788981764046/about?hl=en-US,,ChIJgaIuwFF2AjoRCY3PMJ9rYgY
"Balaji Paper","24, Dr Kartik Bose Street, Dr Kartik Bose Street, Kolkata, West Bengal 700009, India","24, Dr Kartik Bose Street, Dr Kartik Bose Street, Kolkata","098311 51333","+91 98311 51333","22.574546,88.368876",22.574546,88.368876,,,establishment,https://plus.google.com/113489103729531853983/about?hl=en-US,,ChIJgaIuwFF2AjoR3v2jYsHky5o
"Ramkrishna Saha and Brothers","100, Baithak Khana Road, Sealdah, Kali Shome Street, Baithakkhana, Kolkata, West Bengal 700009, India","100, Baithak Khana Road, Sealdah, Kali Shome Street, Baithakkhana, Kolkata","033 2351 1439","+91 33 2351 1439","22.573986,88.370812",22.573986,88.370812,,,establishment,https://plus.google.com/117961160066258976845/about?hl=en-US,,ChIJyV-1oVF2AjoROMeWbhYA5gA
"Vartika Packaging Private Limited","21, Hemanta Basu Sarani, B B D Bagh, B B D Bagh, Kolkata, West Bengal 700001, India","21, Hemanta Basu Sarani, B B D Bagh, B B D Bagh, Kolkata","033 2213 0945","+91 33 2213 0945","22.569966,88.349567",22.569966,88.349567,,,"store / establishment",https://plus.google.com/112482220025397476545/about?hl=en-US,,ChIJqwsrO6R3AjoRayvuivbw5nI
"East India Paper And Board Mills","95, Park Street, Park Street, Kolkata, West Bengal 700016, India","95, Park Street, Park Street, Kolkata","033 2226 5408","+91 33 2226 5408","22.544956,88.363761",22.544956,88.363761,,,establishment,https://plus.google.com/112893971659775138283/about?hl=en-US,,ChIJja5Q6eF2AjoRYdMlsgYnOnc
"Titaghur Paper Mills Company Limited","67, Park Street, Park Street, Kolkata, West Bengal 700016, India","67, Park Street, Park Street, Kolkata","033 2226 0078","+91 33 2226 0078","22.544956,88.363761",22.544956,88.363761,,,establishment,https://plus.google.com/110469166511164967168/about?hl=en-US,,ChIJja5Q6eF2AjoRTI_8e9LoP4w
"Universal Cardboard Box Factory","54, Ezra Street, B B D Bagh, Ezra Street, Kolkata, West Bengal 700001, India","54, Ezra Street, B B D Bagh, Ezra Street, Kolkata","033 2235 3045","+91 33 2235 3045","22.57485,88.353033",22.57485,88.353033,,,establishment,https://plus.google.com/115526593140133690739/about?hl=en-US,,ChIJAxJuWKV3AjoRx5GR-SAEJsI
"Jaju Brothers","11, Polock Street, B B D Bagh, B B D Bagh, Kolkata, West Bengal 700001, India","11, Polock Street, B B D Bagh, B B D Bagh, Kolkata","033 2235 0583","+91 33 2235 0583","22.577191,88.353009",22.577191,88.353009,,,establishment,https://plus.google.com/107801856473160591622/about?hl=en-US,,ChIJxf4eoLp3AjoRQY2aARKcEqI
"Meetal Computer & Coated Paper","Floor 1 11, Polock Street, Polock Street, Kolkata, West Bengal 700001, India","Floor 1 11, Polock Street, Polock Street, Kolkata","033 2215 5120","+91 33 2215 5120","22.577191,88.353009",22.577191,88.353009,,,establishment,https://plus.google.com/111560494889627176947/about?hl=en-US,,ChIJxf4eoLp3AjoR-iXqK62jcHU
"Card Board India","18/H/2, Beleghata Road, Beleghata Road, Kolkata, West Bengal 700015, India","18/H/2, Beleghata Road, Beleghata Road, Kolkata","033 2251 4754","+91 33 2251 4754","22.565651,88.377107",22.565651,88.377107,,,establishment,https://plus.google.com/101098748525363318419/about?hl=en-US,,ChIJNzs5ylh2AjoRx05u7cOTWUo
"PBS Packaging Pvt. Ltd.","27, Brabourne Road, China Bazar, Kolkata, West Bengal 700001, India","27, Brabourne Road, China Bazar, Kolkata","033 2242 7087","+91 33 2242 7087","22.579155,88.352254",22.579155,88.352254,,,"store / establishment",https://plus.google.com/107347306191861878585/about?hl=en-US,,ChIJg4R3Inl2AjoRaadMth1SzSY
"S R Enterprises","2/1, Synagogue Street, Brabourne Road, Kolkata, West Bengal 700001, India","2/1, Synagogue Street, Brabourne Road, Kolkata","033 2231 8539","+91 33 2231 8539","22.578614,88.352325",22.578614,88.352325,,,"store / establishment",https://plus.google.com/102022970393617630853/about?hl=en-US,,ChIJ44Y0iLp3AjoRQnOONTEDmvQ
"Zillion Pack","42, Chaulpatti Road, Beliaghata, Beliaghata, Kolkata, West Bengal 700010, India","42, Chaulpatti Road, Beliaghata, Beliaghata, Kolkata","033 2353 7964","+91 33 2353 7964","22.564293,88.382805",22.564293,88.382805,,,"store / establishment",https://plus.google.com/109697361191135420178/about?hl=en-US,,ChIJZ80qA2B2AjoRIpGb-7dOSyY
RajaTrader,"1.A.J.C Bose Road kolkata 20, Kolkata, West Bengal 700020, India","1.A.J.C Bose Road kolkata 20, Kolkata","097481 66639","+91 97481 66639","22.540671,88.334596",22.540671,88.334596,,,establishment,https://plus.google.com/112658689021665180976/about?hl=en-US,,ChIJqYcvF2h3AjoRM_Ux_S1LNOk
"R. B. Trading Co.","81/A, Bechu Chaterjee Street, Bara Bazar, Bechu Chatterjee Street, Machuabazar, Kolkata, West Bengal 700009, India","81/A, Bechu Chaterjee Street, Bara Bazar, Bechu Chatterjee Street, Machuabazar, Kolkata","033 2241 2223","+91 33 2241 2223","22.58036,88.368186",22.58036,88.368186,,,establishment,https://plus.google.com/105626465720776988816/about?hl=en-US,,ChIJaULbMEZ2AjoRbkmklNVONko
"J K Dutta & Sons","9/A, Indra Kumar Karnani Street, B B D Bagh, B B D Bagh, Kolkata, West Bengal 700001, India","9/A, Indra Kumar Karnani Street, B B D Bagh, B B D Bagh, Kolkata","033 2242 5354","+91 33 2242 5354","22.578076,88.351148",22.578076,88.351148,,,establishment,https://plus.google.com/109230046491151394420/about?hl=en-US,,ChIJrU7w-rp3AjoRTcVXz9a4QD8
"Indian Paper Agency","Saksena Building, 72, Indra Kumar Karnani Street, Indra Kumar Karnani Street, Kolkata, West Bengal 700001, India","Saksena Building, 72, Indra Kumar Karnani Street, Indra Kumar Karnani Street, Kolkata","033 2242 9637","+91 33 2242 9637","22.578076,88.351148",22.578076,88.351148,,,establishment,https://plus.google.com/109913884434795908556/about?hl=en-US,,ChIJrU7w-rp3AjoR7Yhscu-Lc3I
"Prabhat Agencies","4, 2nd Floor, Synagogue Street, Synagogue Street, Kolkata, West Bengal 700001, India","4, 2nd Floor, Synagogue Street, Synagogue Street, Kolkata","033 2221 3677","+91 33 2221 3677","22.578733,88.351762",22.578733,88.351762,,,establishment,https://plus.google.com/109534120939684061869/about?hl=en-US,,ChIJ8VWOhRB6AjoRCOAbWgCNJ0o
"V S Trading Co","9, Old China Bazar St, B B D Bagh, B B D Bagh, Kolkata, West Bengal 700001, India","9, Old China Bazar St, B B D Bagh, B B D Bagh, Kolkata","033 2242 9198","+91 33 2242 9198","22.578566,88.351109",22.578566,88.351109,,,establishment,https://plus.google.com/108205042418377867133/about?hl=en-US,,ChIJ0w9f-Lp3AjoRuPsq2fNhJbU
"B S Sale Corporation","2nd Floor, 1, Clive Row, Clive Row, Kolkata, West Bengal 700001, India","2nd Floor, 1, Clive Row, Clive Row, Kolkata","033 2242 1996","+91 33 2242 1996","22.57858,88.349787",22.57858,88.349787,,,establishment,https://plus.google.com/106885725611776378240/about?hl=en-US,,ChIJDdKG11J2AjoRF_QDK1wX-vs
"Shilpa Enterprise","9 4th Floor Room No 59, Sharma Market, Old China Bazar Street, Old China Bazar Street, Kolkata, West Bengal 700001, India","9 4th Floor Room No 59, Sharma Market, Old China Bazar Street, Old China Bazar Street, Kolkata","033 2242 1637","+91 33 2242 1637","22.579153,88.351209",22.579153,88.351209,,,establishment,https://plus.google.com/104265701063996609463/about?hl=en-US,,ChIJQQ-XULp3AjoRyg6JIFy2Cbc
"Chatterjee Kundu & Co","Room No 104, 14/2, Old China Bazar Street, Old China Bazar Street, Kolkata, West Bengal 700001, India","Room No 104, 14/2, Old China Bazar Street, Old China Bazar Street, Kolkata","033 2242 1454","+91 33 2242 1454","22.579153,88.351209",22.579153,88.351209,,,"store / establishment",https://plus.google.com/115438219731502848919/about?hl=en-US,,ChIJQQ-XULp3AjoRqukZJuYLJPg
"Bengal Cardboard Industries and Printers Private Limited","Beniapukur, Kolkata, West Bengal 700017, India","Beniapukur, Kolkata",,,"22.542671,88.371962",22.542671,88.371962,,,establishment,https://plus.google.com/113552251789769849727/about?hl=en-US,,ChIJF-bLz-d2AjoRGx4bBQeVEB4
"M/s. Anand","143/1/1, Cotton Street, Burrabazar, Raja Katra, Kolkata, West Bengal 700007, India","143/1/1, Cotton Street, Burrabazar, Raja Katra, Kolkata","033 2243 4816","+91 33 2243 4816","22.58275,88.351922",22.58275,88.351922,,,establishment,https://plus.google.com/111798462978742926530/about?hl=en-US,,ChIJQQ-XULp3AjoRn3ArAdHuV9A
"Transasia Papers","First floor, 109/26 Hazra Road,, Kolkata, West Bengal 700026, India","First floor, 109/26 Hazra Road,, Kolkata","033 4007 3349","+91 33 4007 3349","22.521399,88.348416",22.521399,88.348416,,,establishment,https://plus.google.com/104796506021494880414/about?hl=en-US,http://papers.kyoorius.com/,ChIJXQVUVB53AjoRrb9Zl_-df4c
"M. N. B. Steel (P) Ltd","7/1, Maharshi Debendra Road, Burrabazar, Maharshi Debendra Road, Raja Katra, Kolkata, West Bengal 700007, India","7/1, Maharshi Debendra Road, Burrabazar, Maharshi Debendra Road, Raja Katra, Kolkata","033 2274 4142","+91 33 2274 4142","22.584197,88.351772",22.584197,88.351772,,,establishment,https://plus.google.com/106289268115710281500/about?hl=en-US,,ChIJXTTGfsh3AjoRt8EIAOnSCkI
"Paper House","25a Abanindra Thakur Sarani, Park Street, Park Street, Kolkata, West Bengal 700016, India","25a Abanindra Thakur Sarani, Park Street, Park Street, Kolkata","033 2287 3487","+91 33 2287 3487","22.541351,88.367807",22.541351,88.367807,,,establishment,https://plus.google.com/116543724095689293823/about?hl=en-US,,ChIJ33o0YBF3AjoRVnm9nB8w50I
"Reliance Paper Industries","22a Buddhu Ostagar Lane, Amherst Street, Amherst Street, Kolkata, West Bengal 700009, India","22a Buddhu Ostagar Lane, Amherst Street, Amherst Street, Kolkata","033 2350 3190","+91 33 2350 3190","22.584257,88.373349",22.584257,88.373349,,,establishment,https://plus.google.com/117254793212055753036/about?hl=en-US,,ChIJaULbMEZ2AjoRSn-c9IjS5o4
"Shree Krishna Hosiery Pvt Ltd","29, 3rd Floor, Strand Road, Strand Road, Kolkata, West Bengal 700001, India","29, 3rd Floor, Strand Road, Strand Road, Kolkata","033 2243 3541","+91 33 2243 3541","22.583508,88.350363",22.583508,88.350363,,,"clothing_store / store / establishment",https://plus.google.com/113757742497000255025/about?hl=en-US,,ChIJywBWCbl3AjoR66e0YJYr0NE
"Karunamayee Trading Co","14, Amherst Street, Ram Nath Biswas Lane, Amherst Street, Kolkata, West Bengal 700009, India","14, Amherst Street, Ram Nath Biswas Lane, Amherst Street, Kolkata","033 2350 6792","+91 33 2350 6792","22.584257,88.373349",22.584257,88.373349,,,"store / establishment",https://plus.google.com/113842907082173674313/about?hl=en-US,,ChIJaULbMEZ2AjoRZhiEORvEEzw
"Jaiswal Steel Corporation","Shop 75 A, Rajaram Mohan Roy Sarani, Amherst Street, Amherst Street, Kolkata, West Bengal 700009, India","Shop 75 A, Rajaram Mohan Roy Sarani, Amherst Street, Amherst Street, Kolkata","033 2350 9374","+91 33 2350 9374","22.584257,88.373349",22.584257,88.373349,,,establishment,https://plus.google.com/103791085722665313423/about?hl=en-US,,ChIJaULbMEZ2AjoRiG1Cj6b6FvE
