name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,location-lat,location-lng,permanently_closed,rating,types,url,website,place_id
"Sagarmatha Insurance Company Limited","Main Road, Dhangadhi 10900, Nepal","Main Road, Dhangadhi",091-523322,"+977 91-523322","28.704252,80.569782",28.704252,80.569782,,,establishment,https://plus.google.com/106874943468678503032/about?hl=en-US,http://www.sagarmathainsurance.com.np/,ChIJrxNDJMbsoTkRSiUs4zudF7I
"Ester Industries Ltd","Charu Beta, Uttarakhand 262308, India","Charu Beta","05943 250 153","+91 5943 250 153","28.899246,79.944802",28.899246,79.944802,,,establishment,https://plus.google.com/102643789036077740371/about?hl=en-US,http://www.esterindustries.com/,ChIJy2bvG19QoDkROcGJk0_NqiY
"Puranpur ""Kadera Chaura"" (Khushali Krishi Kendra)","Village Kadera Chora, Puranpur, Aasam Road, Distt - Pilibhit. Pin Code -, Cement Road, Puranpur, Uttar Pradesh 262122, India","Village Kadera Chora, Puranpur, Aasam Road, Distt - Pilibhit. Pin Code -, Cement Road, Puranpur","093368 61020","+91 93368 61020","28.514063,80.149276",28.514063,80.149276,,,establishment,https://plus.google.com/105144105050393260393/about?hl=en-US,http://khushalikrishi.in/,ChIJMXacRJvNoTkRGDjAuVOC_ak
"Vodafone Mini Store","Madhotanda Road, Railway Crossingh. Near Bank Of Baroda, Dist, Pilibhit, puhranpur, Uttar Pradesh 262122, India","Madhotanda Road, Railway Crossingh. Near Bank Of Baroda, Dist, Pilibhit, puhranpur","097190 97190","+91 97190 97190","28.51493,80.15041",28.51493,80.15041,,,establishment,https://plus.google.com/115182513163394267801/about?hl=en-US,http://www.vodafone.in/,ChIJ187oEJvNoTkRmAjOthi5hvg
"Jugrajpur Khushali Krishi Kendra","Jugrajpur Khushali Krishi Kendra, HPCL Pump, Jugrajpur, District - Shahjahanpur. Pin Code -262123, Gairatpur Jabti, Uttar Pradesh 262122, India","Jugrajpur Khushali Krishi Kendra, HPCL Pump, Jugrajpur, District - Shahjahanpur. Pin Code -262123, Gairatpur Jabti","093368 61020","+91 93368 61020","28.490344,80.160198",28.490344,80.160198,,,establishment,https://plus.google.com/104558907643117787621/about?hl=en-US,http://khushalikrishi.in/,ChIJf2q--W3SoTkRaNMd7dBoB44
"Hotel Jalsa","Uttar Behandi, Dhangadhi 10900, Nepal",Dhangadhi,,,"28.704711,80.574921",28.704711,80.574921,,4.2,"lodging / establishment",https://plus.google.com/106539212396218888931/about?hl=en-US,,ChIJ8b14e8XsoTkRL0ASBYvHJok
"Corporation Bank","Ballabh Nagar Colony, Pilibhit, Uttar Pradesh 262001, India","Ballabh Nagar Colony, Pilibhit","05882 253 130","+91 5882 253 130","28.620744,79.811634",28.620744,79.811634,,,"bank / finance / establishment",https://plus.google.com/105800492101151321300/about?hl=en-US,http://www.corpbank.com/,ChIJNbxb3iM_oDkRGV3SwSZ3j5A
"Bank of India","Chatri Chauraha, Pilibhit, Uttar Pradesh 262001, India","Chatri Chauraha, Pilibhit","1800 22 0229","+91 1800 22 0229","28.621681,79.811221",28.621681,79.811221,,,"bank / finance / establishment",https://plus.google.com/103001814619654778773/about?hl=en-US,http://www.bankofindia.co.in,ChIJ3VHBwyM_oDkRySvYm5Cnetc
"IDBI Bank ATM","Gandhi Stadium Road, Ekta Nagar, Pilibhit, Uttar Pradesh 262001, India","Gandhi Stadium Road, Ekta Nagar, Pilibhit","1800 200 1947","+91 1800 200 1947","28.625065,79.808101",28.625065,79.808101,,,"atm / finance / establishment",https://plus.google.com/112420883377867721623/about?hl=en-US,http://www.idbi.com,ChIJEWmFvCI_oDkRmSiEb5hFW0Y
"M/S Mangal Agencies","Station Road,Opp.Rana Pratap College,Near Power House, Khatima, Uttarakhand 262308, India","Station Road,Opp.Rana Pratap College,Near Power House, Khatima","098376 34129","+91 98376 34129","28.91856,79.970555",28.91856,79.970555,,,establishment,https://plus.google.com/109455444438110968600/about?hl=en-US,,ChIJgQu9mxtRoDkRCZmtz6VAsPU
"Pandey Jewellers","Cement Road, Puranpur, Uttar Pradesh 262122, India","Cement Road, Puranpur",,,"28.51405,80.147358",28.51405,80.147358,,,"jewelry_store / store / establishment",https://plus.google.com/101291392282007334034/about?hl=en-US,,ChIJY5eHvpzNoTkRPR8hxp0oXJY
"Vaasu Garments","Cement Road, Puranpur, Uttar Pradesh 262122, India","Cement Road, Puranpur",,,"28.513401,80.148355",28.513401,80.148355,,,"clothing_store / store / establishment",https://plus.google.com/105814962552293856112/about?hl=en-US,,ChIJB6TKqZzNoTkR02N-YJ24t98
"khandelwal beej bhandar","purani sabji mandi chowk ,puranpur, Cement Road, Puranpur, Uttar Pradesh 262122, India","purani sabji mandi chowk ,puranpur, Cement Road, Puranpur",,,"28.513887,80.146948",28.513887,80.146948,,,"store / establishment",https://plus.google.com/106810239563123287492/about?hl=en-US,,ChIJQ2PIwJzNoTkR8BIckLqq_TY
"Mohan Jewellers","Cement Road, Puranpur, Uttar Pradesh 262122, India","Cement Road, Puranpur","089797 11639","+91 89797 11639","28.51332,80.147476",28.51332,80.147476,,,"store / establishment",https://plus.google.com/107889443415619654836/about?hl=en-US,,ChIJU4shsZzNoTkRLIGEAfbKj54
"Choice Footwear","Cement Road, Karaikudi, Tamil Nadu, India","Cement Road, Karaikudi","097603 65819","+91 97603 65819","28.51332,80.147476",28.51332,80.147476,,,"store / establishment",https://plus.google.com/105578966968610383677/about?hl=en-US,,ChIJU4shsZzNoTkRJW_8UjFYsAs
"Naaz Garment","Cement Road, Puranpur, Uttar Pradesh 262122, India","Cement Road, Puranpur",,,"28.513724,80.146304",28.513724,80.146304,,,"clothing_store / store / establishment",https://plus.google.com/102886807057405280287/about?hl=en-US,,ChIJ4VRW25zNoTkROVglCGbNrBQ
"Shifa Shoe Center","Cement Road, Puranpur, Uttar Pradesh 262122, India","Cement Road, Puranpur",,,"28.511641,80.150961",28.511641,80.150961,,,"shoe_store / store / establishment",https://plus.google.com/114034420968071666420/about?hl=en-US,,ChIJ_Q0g3oTNoTkRRE31Dsxfpng
"Shiv Medico","Cement Road, Puranpur, Uttar Pradesh 262122, India","Cement Road, Puranpur",,,"28.513434,80.144942",28.513434,80.144942,,,"pharmacy / store / health / establishment",https://plus.google.com/105752140707321568615/about?hl=en-US,,ChIJQ_TKOp3NoTkRXiVzCKC66SA
"HDFC Bank ATM","Station Road,, M / S Laxmi Narayan Rakesh Kumar, Mohalla Pathan, Station Road Post - Palia Kalan,, Palia Kalan, Uttar Pradesh 262902, India","Station Road,, M / S Laxmi Narayan Rakesh Kumar, Mohalla Pathan, Station Road Post - Palia Kalan,, Palia Kalan","022 6160 6161","+91 22 6160 6161","28.434098,80.573128",28.434098,80.573128,,,"atm / bank / finance / establishment",https://plus.google.com/113473950874284820836/about?hl=en-US,http://www.hdfcbank.com/personal/index?src=googplc,ChIJP1NaOInjoTkRmWt7vEzNOGk
"Baddigad Hydro Power","Kotila 10600, Nepal",Kotila,,,"29.503501,81.652456",29.503501,81.652456,,,establishment,https://plus.google.com/103060535080250754447/about?hl=en-US,,ChIJJSj5_SENozkRYfCmwt7y0s8
"Sanfebagar-Martadi Road Project Office","Madhya Pahaadi Rajmaarga, Sanfebagar 10700, Nepal","Madhya Pahaadi Rajmaarga, Sanfebagar",097-625079,"+977 97-625079","29.232808,81.205214",29.232808,81.205214,,,establishment,https://plus.google.com/116557023325105280445/about?hl=en-US,http://www.dor.gov.np/,ChIJ63Mc1WK2ozkRF-CAQSndAjc
"Dhakal Construction Company","Sukhad Bazar, Ghodaghodi 10900, Nepal","Sukhad Bazar, Ghodaghodi",0984-8449836,"+977 984-8449836","28.67533,80.955564",28.67533,80.955564,,,establishment,https://plus.google.com/115746388188604450267/about?hl=en-US,,ChIJLfjjFr0ZojkRmdedX3qN5zs
"SOS Children's Village","Birendranagar 21700, Nepal",Birendranagar,,,"28.606919,81.601793",28.606919,81.601793,,,"school / establishment",https://plus.google.com/117730342999487146874/about?hl=en-US,http://www.sosnepal.org.np/,ChIJ_f5elayIojkR7hXrmAAYrAw
"International Nepal Fellowship","Birendranagar 21700, Nepal",Birendranagar,,,"28.601513,81.616917",28.601513,81.616917,,,establishment,https://plus.google.com/115897005875348934083/about?hl=en-US,http://www.inf.org/,ChIJ9_ClYViPojkRsvN-Q1nZVz0
"Pal Saghon Dhungkar Choezom Monastrery","Karnali, 21000, Nepal",,,,"30.080502,81.520604",30.080502,81.520604,,,"place_of_worship / establishment",https://plus.google.com/100824749686481474651/about?hl=en-US,http://dhungkarchoezom.blogspot.com/,ChIJ-cAIUAOIpDkRoNbI2KwfNcY
"Adara Development (Nepal), Yalbang Office, Humla, Nepal","Muchu 21000, Nepal",Muchu,087-680195,"+977 87-680195","30.05999,81.617507",30.05999,81.617507,,,"health / establishment",https://plus.google.com/101035295219246580613/about?hl=en-US,http://www.isisgroup.org/,ChIJiauI3u6FpDkRiZ3fz1_wj40
"Khatri Building","bardiya , men road, 21800, Nepal","bardiya , men road",0984-8042360,"+977 984-8042360","28.423856,81.247465",28.423856,81.247465,,,establishment,https://plus.google.com/116415386814660849933/about?hl=en-US,,ChIJSalomdl1ojkR7aGc8tWwi5o
"Brick Field","Bhedauri, Uttar Pradesh 262906, India",Bhedauri,,,"28.385681,80.927667",28.385681,80.927667,,,establishment,https://plus.google.com/112489162536460204357/about?hl=en-US,,ChIJG11Z3W4HojkRl8CMF3CwoVI
"DUDBC Jumla","अस्पताल मार्ग, 21200, Nepal","अस्पताल मार्ग",,,"29.27509,82.180978",29.27509,82.180978,,,establishment,https://plus.google.com/111890993261800521600/about?hl=en-US,http://www.dudbc.gov.np/,ChIJhVMjQnsrozkRLGMveKXL1UY
"International Nepal Fellowship (Jumla)","अस्पताल मार्ग, चन्दननाथ 21200, Nepal","अस्पताल मार्ग, चन्दननाथ",087-520005,"+977 87-520005","29.281733,82.183492",29.281733,82.183492,,,"hospital / doctor / health / establishment",https://plus.google.com/101893530935396909275/about?hl=en-US,http://www.inf.org/inf-nepal#jumla,ChIJX1WloWIrozkR-Qc_brNWzpc
"Rastriya Banijya Bank","Gamgadi Sadak, 21100, Nepal","Gamgadi Sadak",,,"29.548007,82.154771",29.548007,82.154771,,,"bank / finance / establishment",https://plus.google.com/112443112108315495651/about?hl=en-US,http://www.rbb.com.np,ChIJ5WTc1o01ozkRctwO2hCaNDg
"Rolpa Cement Pvt Ltd","Budagaun 22100, Nepal",Budagaun,,,"28.295676,82.391501",28.295676,82.391501,,,establishment,https://plus.google.com/105797923866292996165/about?hl=en-US,http://www.rolpacement.com/,ChIJh-DiVkrllzkRp0eb0p6cr3w
"Majadoor Construction","Backside of Vally View, Birendranagar 21700, Nepal","Backside of Vally View, Birendranagar",0985-8051550,"+977 985-8051550","28.594262,81.615157",28.594262,81.615157,,,establishment,https://plus.google.com/100904301930802567209/about?hl=en-US,,ChIJe_afsvCFojkR6jMySZQERn8
"Kopila Valley School","Birendranagar 21700, Nepal",Birendranagar,083-524354,"+977 83-524354","28.597781,81.604887",28.597781,81.604887,,,"school / establishment",https://plus.google.com/104119707274379637547/about?hl=en-US,http://blinknow.org/,ChIJv7Jfv_-FojkRtqAG1k3LwhQ
SNV,"Birendranagar 21700, Nepal",Birendranagar,01-5523444,"+977 1-5523444","28.592977,81.628182",28.592977,81.628182,,,establishment,https://plus.google.com/108829176541651854107/about?hl=en-US,http://www.snvworld.org/,ChIJ7Rz_V4yFojkRjJNNt9tIxsE
"Nepal Cancer Hospital, Khajura, Banke","Gulariya - Nepalganj Highway, 21900, Nepal","Gulariya - Nepalganj Highway",081-690669,"+977 81-690669","28.129532,81.573057",28.129532,81.573057,,,"hospital / establishment",https://plus.google.com/108796641125429932593/about?hl=en-US,http://www.nepalcancerhospital.org/,ChIJQUPjC2NhmDkRLxqeEU8Z5PM
"Jaya Bageshwori Cements Pvt. Ltd.","Bheri, 21900, Nepal",,,,"28.129489,81.641985",28.129489,81.641985,,,establishment,https://plus.google.com/103055875777110707975/about?hl=en-US,http://www.chachangroup.net/,ChIJSfM7gYZmmDkR7REVfeyA6RY
"Backward Society Education","Tulsipur 22200, Nepal",Tulsipur,082-520055,"+977 82-520055","28.116351,82.290881",28.116351,82.290881,,,establishment,https://plus.google.com/105550426527952158064/about?hl=en-US,http://www.nepalbase.org/,ChIJmZTEsD33lzkRFQFAwf0P4yM
"Nepalgunj Medical College","H 12, 21904, Nepal","H 12",,,"28.277598,81.661723",28.277598,81.661723,,4.3,"university / establishment",https://plus.google.com/112785210533362757026/about?hl=en-US,http://www.ngmc.edu.np/,ChIJuSBCQfZ6mDkRXygo5dM1zbw
"National Solar & Investment Pvt. Ltd.","Kohalpur 21904, Nepal",Kohalpur,,,"28.197014,81.686541",28.197014,81.686541,,,establishment,https://plus.google.com/110558838008909221375/about?hl=en-US,http://www.nationalsolar.com.np,ChIJYcJKlnxlmDkRNp2VuingrLQ
"Rapti Bheri Development Bank Limited","Gulariya 21800, Nepal",Gulariya,084-421236,"+977 84-421236","28.20625,81.343637",28.20625,81.343637,,,"bank / finance / establishment",https://plus.google.com/107627411471318679564/about?hl=en-US,http://raptibheribank.com.np/,ChIJh4BdJ_yPmDkR-UqZuQSI1wY
"Rastriya Banijya Bank","Gulariya 21800, Nepal",Gulariya,084-420795,"+977 84-420795","28.203879,81.342967",28.203879,81.342967,,,"bank / finance / establishment",https://plus.google.com/114119928544849523517/about?hl=en-US,http://rbb.com.np/,ChIJuUbLU_yPmDkR0TZIx6AP7Rg
"Shrivastav Consultants","Trilok Nath Building, DDC Road, Gulariya 21800, Nepal","Trilok Nath Building, DDC Road, Gulariya",,,"28.209793,81.347076",28.209793,81.347076,,,establishment,https://plus.google.com/108937882387437628079/about?hl=en-US,http://www.ayodhyashrivastav.com/,ChIJhwbr5viPmDkRdPRi7heEK6k
"Tile Kiln","Sirsiya, Uttar Pradesh 271865, India",Sirsiya,,,"27.912633,81.711802",27.912633,81.711802,,,establishment,https://plus.google.com/108281759981391089641/about?hl=en-US,,ChIJwculNd5EmDkRCWs4k9KAgOk
"Tile Kiln","Abdullah Ganj, Uttar Pradesh 271865, India","Abdullah Ganj",,,"27.911363,81.699293",27.911363,81.699293,,,establishment,https://plus.google.com/107819367730308761668/about?hl=en-US,,ChIJDwC9VNZEmDkRVp0hhERKbFY
"Tile Kiln","MDR 137E, Ganeshpur Bhagar, Uttar Pradesh 271865, India","MDR 137E, Ganeshpur Bhagar",,,"27.894694,81.773257",27.894694,81.773257,,,establishment,https://plus.google.com/115311358378046041245/about?hl=en-US,,ChIJ5S9Rp95FmDkR3dOnIGgjgLA
"Tile Kiln","Viraie Gaon, Uttar Pradesh 271865, India","Viraie Gaon",,,"27.893537,81.712382",27.893537,81.712382,,,establishment,https://plus.google.com/105659391847491104245/about?hl=en-US,,ChIJt8er8j1FmDkRPdI1YF_YMow
"Tile Kiln","Balapur, Uttar Pradesh 271865, India",Balapur,,,"27.886767,81.751671",27.886767,81.751671,,,establishment,https://plus.google.com/109698860175497245813/about?hl=en-US,,ChIJXchb2ZVFmDkR5_D3uQ9G2rc
"Tile Kiln","Parsohana, Uttar Pradesh 271865, India",Parsohana,,,"27.883125,81.755147",27.883125,81.755147,,,establishment,https://plus.google.com/107641934850584527823/about?hl=en-US,,ChIJwdQMnpRFmDkRK8zbEqoiXPo
"Masoom Ali Mohd Hanif Lime & Paint Dealer","Hasanganj, Bahraich Road, Nanpara, Uttar Pradesh 271865, India","Hasanganj, Bahraich Road, Nanpara","095804 07900","+91 95804 07900","27.865938,81.496757",27.865938,81.496757,,,"home_goods_store / store / establishment",https://plus.google.com/110260763144379057246/about?hl=en-US,,ChIJf4aNYOz3mDkRURxcwx6yyeo
"Brick Kiln","Jamunaha Naubasta, Uttar Pradesh 271865, India","Jamunaha Naubasta",,,"27.879446,81.605351",27.879446,81.605351,,,establishment,https://plus.google.com/114563102902963196920/about?hl=en-US,,ChIJXZwtiR9amDkRII3KKitsLIk
"Brick Kiln","Mansor Nagar Saie Gaon, Uttar Pradesh 271865, India","Mansor Nagar Saie Gaon",,,"27.873035,81.586812",27.873035,81.586812,,,establishment,https://plus.google.com/115162011611309703374/about?hl=en-US,,ChIJA3L1_utZmDkRkm49CtZeb94
"Brick Kiln","Bahraich, Uttar Pradesh 271865, India",,,,"27.875994,81.5787",27.875994,81.5787,,,establishment,https://plus.google.com/103214114539301241060/about?hl=en-US,,ChIJlb2H98BZmDkRn05bUmaSHEM
"Brick Kiln","Bankatwa Maholi, Uttar Pradesh 271803, India","Bankatwa Maholi",,,"27.824256,81.651356",27.824256,81.651356,,,establishment,https://plus.google.com/116033735557604672319/about?hl=en-US,,ChIJ2WFeYFdQmDkRWESae__BWs4
"Brick Kiln","Nanpara-Grant Bazar Road, Moharba, Uttar Pradesh 271882, India","Nanpara-Grant Bazar Road, Moharba",,,"27.812167,81.626959",27.812167,81.626959,,,establishment,https://plus.google.com/115401500772728917092/about?hl=en-US,,ChIJfdUCPeBQmDkRWkTdC4YZmIs
"Electro Power Engineering Pvt Ltd","Nepalgunj Industrial Estate-13, Ratna Rajmarg H12 (Nepalganj-Surkhet Road), Nepalgunj 21900, Nepal","Nepalgunj Industrial Estate-13, Ratna Rajmarg H12 (Nepalganj-Surkhet Road), Nepalgunj",081-520553,"+977 81-520553","28.058442,81.615079",28.058442,81.615079,,,establishment,https://plus.google.com/116108017517589167880/about?hl=en-US,http://www.epenepal.com/,ChIJQ1n0j0VnmDkR2ljVNuXrllw
"Nigam Machinery Store","NH 28C, Rupaidiha, Uttar Pradesh 271881, India","NH 28C, Rupaidiha","05253 240 394","+91 5253 240 394","28.01462,81.597584",28.01462,81.597584,,,establishment,https://plus.google.com/100750655171245861127/about?hl=en-US,,ChIJO42ijHNemDkRzaddEt8Z9ww
"Himalay Light House","NH 28C, Rupaidiha, Uttar Pradesh 271881, India","NH 28C, Rupaidiha","095805 21680","+91 95805 21680","28.013285,81.596913",28.013285,81.596913,,,"home_goods_store / store / establishment",https://plus.google.com/104398302466178533027/about?hl=en-US,http://www.epenepal.com/,ChIJCXpA4XNemDkRrf-wlVtFSJo
"Red Cross CEHP","Nepalgunj 21900, Nepal",Nepalgunj,081-520255,"+977 81-520255","28.046671,81.616884",28.046671,81.616884,,,"hospital / establishment",https://plus.google.com/101946860089485386658/about?hl=en-US,http://www.nrcscehp.org/,ChIJtdv05ltnmDkRCFzU-BI1494
"Central Bank Of India","NH 28C, Rupaidiha, Uttar Pradesh 271881, India","NH 28C, Rupaidiha","1800 200 1911","+91 1800 200 1911","28.013659,81.596505",28.013659,81.596505,,,"bank / finance / establishment",https://plus.google.com/103290483303610458383/about?hl=en-US,https://www.centralbankofindia.co.in/,ChIJ9f4l3XNemDkRbogkdX2Z2xk
"HDFC Bank Branch / ATM","Station Road, Premises No 194 Ward No 3 Station Road Behraich, Nanpara, Uttar Pradesh 271865, India","Station Road, Premises No 194 Ward No 3 Station Road Behraich, Nanpara","099359 03333","+91 99359 03333","27.873036,81.503603",27.873036,81.503603,,,"bank / atm / finance / establishment",https://plus.google.com/113936741867191555193/about?hl=en-US,http://www.hdfcbank.com/personal/index?src=googplc,ChIJy2oEGej3mDkRbIP8SU-eurA
"St. Thomas Higher Secondary School","Ratna Rajmarg H12 (Nepalganj-Surkhet Road), Nepalgunj 21900, Nepal","Ratna Rajmarg H12 (Nepalganj-Surkhet Road), Nepalgunj",,,"28.064648,81.623532",28.064648,81.623532,,,"school / establishment",https://plus.google.com/106324396821665513001/about?hl=en-US,http://www.nepalgunj.net/education/stthomas.html,ChIJ_wS0WkBnmDkRldqNoLiCW0I
"lord buddha p.g. college","saket nagar rupaidiha, National Highway 28C, Uttar Pradesh 271881, India","saket nagar rupaidiha, National Highway 28C","05253 240 973","+91 5253 240 973","28.006664,81.591575",28.006664,81.591575,,,"university / establishment",https://plus.google.com/105299622514629950106/about?hl=en-US,http://lbdcrupaidiha.webs.com/,ChIJYbsmWWVemDkRycpHSFbCSYI
