name,formatted_address,vicinity,formatted_phone_number,international_phone_number,location-lat-lng,permanently_closed,rating,types,url,website,place_id
"Bisht Mobile Center","Delhi - Dharchula Highway, Askote, Uttarakhand 262543, India","Delhi - Dharchula Highway, Askote","094565 77121","+91 94565 77121","29.763549,80.33679",,,"store / establishment",https://plus.google.com/117789474327091304317/about?hl=en-US,,ChIJl-eoRwkzoTkRzYg1TQrp8Ew
"Jaya Malaya-Nath Petrol-Pump","Pithoragharh, Uttarakhand 262550, India",,,,"29.773183,80.28616",,,"gas_station / establishment",https://plus.google.com/104826818538926881208/about?hl=en-US,,ChIJcYj7k5kyoTkRbrcssPyCHLI
"Dwhaj temple","Pithoragarh, Uttarakhand 262540, India",Pithoragarh,"096180 50320","+91 96180 50320","29.647109,80.287614",,,"place_of_worship / establishment",https://plus.google.com/116267862552144915608/about?hl=en-US,,ChIJfTzzsyQwoTkREg2ks2s9wiE
"Yingbin Restaurant","Burang, Tibet, China",Burang,,,"30.288649,81.179634",,,"restaurant / food / establishment",https://plus.google.com/105850528931381746964/about?hl=en-US,,ChIJT0wz8JFApDkRbOsCW-hYjTc
"Plateau Tea House","Burang, Tibet, China",Burang,,,"30.290579,81.17873",,,"restaurant / food / establishment",https://plus.google.com/113445427750267630095/about?hl=en-US,,ChIJMbKGCpFApDkRQZmjk0NPZfU
"Neijiang Noodle Restaurant","207 Provincial Road, Burang, Tibet, China","207 Provincial Road, Burang",,,"30.293853,81.177049",,,"restaurant / food / establishment",https://plus.google.com/109778067313355948008/about?hl=en-US,,ChIJfd0tL5dApDkRDnzHYBGChLs
"Jauljibi Mela Ground","Pithoragarh, Uttarakhand 262544, India",,,,"29.750409,80.377782",,,establishment,https://plus.google.com/106546447347099772121/about?hl=en-US,,ChIJ5yvIWWU0oTkRRW5vqm60Q_w
"Bhagti Mobile","Delhi - Dharchula Highway, Jauljibi, Far-Western Region 262544, India","Delhi - Dharchula Highway, Jauljibi",,,"29.751579,80.377446",,,"store / establishment",https://plus.google.com/101376341792104660370/about?hl=en-US,,ChIJg6LtSWU0oTkR4Z9gt0HCwJg
"Dheeru Mobile","Delhi - Dharchula Highway, Jauljibi, Far-Western Region 262544, India","Delhi - Dharchula Highway, Jauljibi",,,"29.751551,80.377488",,,"store / establishment",https://plus.google.com/109465615374627719805/about?hl=en-US,,ChIJu_-VSWU0oTkRZ4RceIFFiSI
"Zila Sahkari Bank Mini Bank Malkhet","Pithoragharh, Uttarakhand 262543, India",,"094100 50628","+91 94100 50628","29.764973,80.334542",,,"bank / finance / establishment",https://plus.google.com/101194583924122938219/about?hl=en-US,,ChIJ22ddMg8zoTkRmipAqOmdrRk
"Bhgwan Purbyal Ji Temple","Pithoragarh, Uttarakhand 262554, India",,,,"30.106092,80.25021",,,"hindu_temple / place_of_worship / establishment",https://plus.google.com/102685845002028426303/about?hl=en-US,,ChIJH4JIvujcpjkRFumPWlCfMmw
"G. I. C. Ground","Kanda Jhusiya, Uttarakhand 262550, India","Kanda Jhusiya",,,"29.769393,80.295832",,,establishment,https://plus.google.com/106558553902813394954/about?hl=en-US,,ChIJ9_bEUJIyoTkRmS-n9vZNthQ
"Darma Hotel","Delhi - Dharchula Highway, Jauljibi, Uttarakhand 262544, India","Delhi - Dharchula Highway, Jauljibi",,,"29.751065,80.377709",,,"lodging / establishment",https://plus.google.com/106265721093244425829/about?hl=en-US,,ChIJM4V-RWU0oTkR0N6w53DbV0Q
"Dhuligada 7 Malan, Darchula Nepal","Mahakali, 10100, Nepal",,0974-9522523,"+977 974-9522523","29.735939,80.637454",,,establishment,https://plus.google.com/111610440664651463224/about?hl=en-US,,ChIJF77JkgFSoTkROVJhXHQTSiQ
"Jethi Mobile Store and Garments","Pithoragharh, Uttarakhand 262543, India",,"094565 76110","+91 94565 76110","29.764978,80.334354",,,"store / establishment",https://plus.google.com/107890762856741341447/about?hl=en-US,,ChIJsdZ8Og8zoTkR5ZxiWbv8GA8
"Agricultural Bank Of China Restaurant","Burang, Tibet, China",Burang,,,"30.290634,81.178706",,,"restaurant / food / establishment",https://plus.google.com/115839145914307783671/about?hl=en-US,,ChIJyUlgCpFApDkRquaQgZMfMQw
"Kalshini Temple","Unchakote - Khitkiri Walkway, Uttarakhand 262543, India","Unchakote - Khitkiri Walkway",,,"29.748036,80.345035",,,"hindu_temple / place_of_worship / establishment",https://plus.google.com/105085250674032050191/about?hl=en-US,,ChIJt-TEIZgzoTkRvmuVupHDuNY
"Base Area Karaoke","Burang, Tibet, China",Burang,,,"30.289655,81.177787",,,"night_club / bar / establishment",https://plus.google.com/102681928381532234930/about?hl=en-US,,ChIJHdQ7spFApDkRV3NEjO8wbIM
"Gangcuo Hostel","207 Provincial Road, Burang, Tibet, China","207 Provincial Road, Burang",,,"30.294487,81.17657",,,"lodging / establishment",https://plus.google.com/115629375939160130213/about?hl=en-US,,ChIJ1RKdPpdApDkRFf8IqSYF3wE
"Bala Retail Store","Kajera, Uttarakhand 262543, India",Kajera,,,"29.752476,80.344505",,,"shopping_mall / establishment",https://plus.google.com/109998938614746832371/about?hl=en-US,,ChIJ71mWu5gzoTkRtP34X2aE8CY
"Zijinghua Pub","207 Provincial Road, Burang, Tibet, China","207 Provincial Road, Burang",,,"30.291943,81.176469",,,"bar / establishment",https://plus.google.com/110220969794425577284/about?hl=en-US,,ChIJnRuKwZBApDkRqf2B3wEmLIE
असिमीकेदार,"Mahakali, 10200, Nepal",,0984-8680111,"+977 984-8680111","29.481167,80.46406",,,"hindu_temple / place_of_worship / establishment",https://plus.google.com/101952990488233706111/about?hl=en-US,,ChIJYf6SnHpAoTkRpfxTc-jByCU
"Suo Nanping Cuozhensuo","Burang, Tibet, China",Burang,,,"30.289315,81.179334",,,"hospital / establishment",https://plus.google.com/110240076223066158485/about?hl=en-US,,ChIJ9yQMk5FApDkR4fpruR_W-K4
"Askote Post Office","Pithoragharh, Uttarakhand 262543, India",,,,"29.763595,80.336774",,,"post_office / finance / establishment",https://plus.google.com/110884569406230977465/about?hl=en-US,,ChIJm-brRwkzoTkRWfokEy-hUbs
"Bhagichora Bus Stand","Bhagichaura, Barakot, Uttarakhand 262543, India","Bhagichaura, Barakot",,,"29.719383,80.337986",,,"bus_station / transit_station / establishment",https://maps.google.com/maps/place?cid=9735904030342969865,,ChIJ3bnl99szoTkRCfri7yHhHIc
"SBI ATM ITBP","Mirthi, Uttarakhand 262550, India",Mirthi,,,"29.77668,80.280533",,,"atm / finance / establishment",https://plus.google.com/103363310064885155380/about?hl=en-US,,ChIJueNOb58yoTkRxfl8EPlOEGQ
"Asian Academy","Mahakali Highway, 10100, Nepal","Mahakali Highway",093-420511,"+977 93-420511","29.842397,80.537985",,,"school / establishment",https://plus.google.com/116764934689713779912/about?hl=en-US,,ChIJa_-gq5i0pjkRqvnPXaHv4M0
"Friendly Neighbor Photography Studio","207 Provincial Road, Burang, Tibet, China","207 Provincial Road, Burang",,,"30.293735,81.177101",,,establishment,https://plus.google.com/100284564416395254813/about?hl=en-US,,ChIJhb03KZdApDkRmPb6wXKlyKc
"Pal Restaurant","Askote Link Road, Askote, Uttarakhand 262543, India","Askote Link Road, Askote",,,"29.764794,80.333594",,,"restaurant / food / establishment",https://plus.google.com/101708499446410860000/about?hl=en-US,,ChIJ0VmmSA8zoTkRTvYL8nWNQXw
Tayao,"Burang, Tibet, China",Burang,,,"30.270401,81.209975",,,establishment,https://plus.google.com/103566491383479177427/about?hl=en-US,,ChIJucvq-qxBpDkRj_V-f4nJ1rk
"Shiv Mandir","barigawon, Askote to Gold Mine Road, Uttarakhand 262543, India","barigawon, Askote to Gold Mine Road",,,"29.756079,80.331967",,,"hindu_temple / place_of_worship / establishment",https://plus.google.com/108374210572678967621/about?hl=en-US,,ChIJdbZneqgzoTkR9fTkZBWNHSc
"Lhasa Wholesale Shop","Burang, Tibet, China",Burang,,,"30.290608,81.178719",,,"convenience_store / food / store / establishment",https://plus.google.com/118183893649845939947/about?hl=en-US,,ChIJd0-ICpFApDkRV_R4GxTDRAI
"Kaman singh samant","Doulani, 1, Bhagichaura Peepali Road, Uttarakhand 262541, India","Doulani, 1, Bhagichaura Peepali Road","090121 66696","+91 90121 66696","29.68672,80.355463",,,establishment,https://plus.google.com/115434973661155034909/about?hl=en-US,,ChIJQR8oQzcxoTkR9PN36OL1DaE
"Malikaarjun Secondary School","Baitadi Darchula Highway, 10100, Nepal","Baitadi Darchula Highway",,,"29.794697,80.488116",,,"school / establishment",https://plus.google.com/106951841992303198088/about?hl=en-US,,ChIJh3oKzcJKoTkRufNwJEQVB6M
"Hanseshwar Mahadev Cremation Ground","Jogura - Dwalisera Road, 262543, Nepal","Jogura - Dwalisera Road",,,"29.721231,80.368344",,,"cemetery / establishment",https://plus.google.com/114519309666528299989/about?hl=en-US,,ChIJgRkVKQc0oTkRgvM7n810V2E
"Narayani National Finance Limited","Tallo Bazar Road, 10100, Nepal","Tallo Bazar Road",,,"29.845934,80.543236",,,"bank / finance / establishment",https://plus.google.com/107409919676923423151/about?hl=en-US,http://nnfl.com.np/,ChIJ46jAL560pjkRZPPrXmuwcO4
"Kedar Higher Secondary School","Deulikot 10500, Nepal",Deulikot,,,"29.608938,80.808278",,,"school / establishment",https://plus.google.com/115053748497890982298/about?hl=en-US,,ChIJSbRW2X9YoTkR_fLOjYnaD54
Xiazhang,"Burang, Tibet, China",Burang,,,"30.321763,81.226143",,,establishment,https://plus.google.com/108539942642002842132/about?hl=en-US,,ChIJsf1sWzRBpDkRJ_L8TS_IZ6o
Zhangjie,"Burang, Tibet, China",Burang,,,"30.297909,81.195314",,,establishment,https://plus.google.com/112657174607060087059/about?hl=en-US,,ChIJeeSjXehApDkR3vGMAVPNYUo
"Sichuan-Chongqing Clinics","207 Provincial Road, Burang, Tibet, China","207 Provincial Road, Burang",,,"30.292581,81.177629",,,"hospital / establishment",https://plus.google.com/103163702852728820893/about?hl=en-US,,ChIJT58oJpFApDkRi_Ht5Noez_M
"Latamandau,Mani","Chaukham 10200, Nepal",Chaukham,,,"29.50323,80.776835",,,"hindu_temple / place_of_worship / establishment",https://plus.google.com/117964480424936150626/about?hl=en-US,,ChIJceF7_69foTkROfHqHPjXVkI
"Ganmeshwar Mandir","Gurang Toli, Uttarakhand 262521, India","Gurang Toli",,,"29.501854,80.302347",,,"hindu_temple / place_of_worship / establishment",https://plus.google.com/101150927992409247594/about?hl=en-US,,ChIJrbuDGes8oTkRo_BPnsq2hck
"ITBP Hospital","Pithoragharh, Uttarakhand 262550, India",,,,"29.777597,80.279487",,,"hospital / establishment",https://plus.google.com/109156030616871099633/about?hl=en-US,,ChIJT7UvK6AyoTkR4u9yeOqCDdw
"Dogada Tempal,Gansur","Chaukham 10500, Nepal",Chaukham,,,"29.495076,80.792864",,,"hindu_temple / place_of_worship / establishment",https://plus.google.com/102410897846406599060/about?hl=en-US,,ChIJg-PqhZRfoTkRze91gwleAfE
"Gunji Heliport","Kailash Mansarovar Track, Uttarakhand 262546, India","Kailash Mansarovar Track",,,"30.17412,80.862208",,,"airport / transit_station / establishment",https://plus.google.com/105644867395149580108/about?hl=en-US,,ChIJacb_hgUfpDkRYu4bOQ-3nRQ
"Saraswati Higher Secondary School","Chainpur 10500, Nepal",Chainpur,,,"29.550321,81.196021",,,"school / establishment",https://plus.google.com/104395200525191801417/about?hl=en-US,,ChIJl_p_uOSUozkR--1jhrfmckg
Luobu,"Burang, Tibet, China",Burang,,,"30.14977,81.162838",,,establishment,https://plus.google.com/108450776444036070003/about?hl=en-US,,ChIJl2VWpLIUpDkRIe1LGcZXJvA
"Mori Bagad Bus Stop","F049, 10500, Nepal",F049,,,"29.48958,81.050798",,,"bus_station / transit_station / establishment",https://maps.google.com/maps/place?cid=11301047356364352506,,ChIJD9j3qN_pozkR-uv28bFi1Zw
"Gabla Dev Mandir","Pithoragharh, Uttarakhand 262545, India",,,,"30.254619,80.541726",,,"hindu_temple / place_of_worship / establishment",https://plus.google.com/106727757641120153401/about?hl=en-US,,ChIJffLchx-UpjkRQut-z3kbwRY
"Jai Kalchin Devta (Dokuna)","Dokuna, Dokuna, Uttarakhand 262543, India","Dokuna, Dokuna","097173 28095","+91 97173 28095","29.739028,80.343425",,,"hindu_temple / place_of_worship / establishment",https://plus.google.com/113129872179439925331/about?hl=en-US,,ChIJwbcn1b8zoTkRd-nLt6CwYD8
"govt primary school","Delhi - Dharchula Highway, Askote, Uttarakhand 262543, India","Delhi - Dharchula Highway, Askote",,,"29.763036,80.338313",,,"university / establishment",https://plus.google.com/103637640829905404083/about?hl=en-US,,ChIJnV0a3gszoTkRyeg4IBn5Z_M
"Xiaoxiang Store","207 Provincial Road, Burang, Tibet, China","207 Provincial Road, Burang",,,"30.295304,81.176494",,,"convenience_store / food / store / establishment",https://plus.google.com/110425413972771675129/about?hl=en-US,,ChIJjRwOEpdApDkRyucNJzXPGF0
"Government Inter College","Pithoragharh, Askote, Uttarakhand, India","Pithoragharh, Askote",,,"29.763413,80.338216",,,"university / establishment",https://plus.google.com/116964144079740976354/about?hl=en-US,,ChIJs4N-4QszoTkRXOefIVcBH_A
"shree galainath","Mahakali, 10100, Nepal",,,,"29.687885,80.525687",,,"school / establishment",https://plus.google.com/113168893842958091791/about?hl=en-US,,ChIJB7G5vyNJoTkRSuWpZRn3T1c
Taaleshwar,"Geti Gada, Far-Western Region 262526, India","Geti Gada",,,"29.610961,80.405809",,,"hindu_temple / place_of_worship / establishment",https://plus.google.com/115614792255399245546/about?hl=en-US,,ChIJb4usMMw5oTkRoOFqjVjqA2U
"Shree Latinath Mandir Badugaun","Huti, Nepal",Huti,,,"29.912459,80.574991",,,"place_of_worship / establishment",https://plus.google.com/100598122768020606620/about?hl=en-US,,ChIJFQPfZdizpjkRmN-ncVh_T7o
"Jai Shree Bahugade","Dash Rath chand Nagar Palika ,Ward No. 9 Dungra Baitadi,NEPAL, Dasharathchanda 10200, Nepal","Dash Rath chand Nagar Palika ,Ward No. 9 Dungra Baitadi,NEPAL, Dasharathchanda",,,"29.541297,80.39634",,,"hindu_temple / place_of_worship / establishment",https://plus.google.com/116954384086115697122/about?hl=en-US,,ChIJ5dlkCDE5oTkRjN8_6kUBRuc
Duoze,"Burang, Tibet, China",Burang,,,"30.262407,81.184614",,,establishment,https://plus.google.com/112347788491792469346/about?hl=en-US,,ChIJH7rENGhApDkRo94qGg5pSQI
"Kailashpati Lower Secondary School","Mahakali Highway, 10100, Nepal","Mahakali Highway",,,"29.847321,80.546666",,,"school / establishment",https://plus.google.com/113033838233767531243/about?hl=en-US,,ChIJi5G1n2GzpjkRwd3NLsCssek
"Ma'er Shengtangga","Burang, Tibet, China",Burang,,,"30.20932,81.130642",,,establishment,https://plus.google.com/104191409554816365979/about?hl=en-US,,ChIJRcX_920VpDkRuN1xLqn9Nbo
"Shree Shikshodaya Higher Secondary School","Bagthala, Banjh, Nepal","Bagthala, Banjh",,,"29.496068,80.898889",,,"school / establishment",https://plus.google.com/113906626603272958145/about?hl=en-US,,ChIJVdGTM0vnozkRfN1FdPosFlI
"Laoxiang Darou Vegetables Shop","Burang, Tibet, China",Burang,,,"30.289473,81.179256",,,"food / establishment",https://plus.google.com/112920400921076301031/about?hl=en-US,,ChIJrZ_wk5FApDkRRN0OjOj2O_g
"Darchula Public School","Mahakali Highway, 10100, Nepal","Mahakali Highway",,,"29.844974,80.539324",,,"school / establishment",https://plus.google.com/113531611249561881599/about?hl=en-US,,ChIJ4e5NJ5-0pjkRdduUbWGh-Gs
納木那尼峰,"Burang, Ngari, Tibet, China","Burang, Ngari",,,"30.294402,81.176237",,,establishment,https://plus.google.com/113172887494687750073/about?hl=en-US,,ChIJ0ds9P5dApDkRZdvRt3OTG6I
"Mahendra Higher Secondary School","Mahakali Highway, 10100, Nepal","Mahakali Highway",,,"29.841586,80.53752",,,"school / establishment",https://plus.google.com/106500941947721059171/about?hl=en-US,,ChIJV5sXD6K0pjkR79m9rd7zzWs
Qixiangju,"207 Provincial Road, Burang, Tibet, China","207 Provincial Road, Burang",,,"30.292612,81.177613",,,"restaurant / food / establishment",https://plus.google.com/106839311875593304183/about?hl=en-US,,ChIJzb6DKJFApDkRoNnwu7wTXns
"Pran Dutt Groceries","Delhi - Dharchula National Highway, Kajera, Uttarakhand 262543, India","Delhi - Dharchula National Highway, Kajera",,,"29.753191,80.343203",,,"grocery_or_supermarket / food / store / establishment",https://plus.google.com/110685349148363248726/about?hl=en-US,,ChIJXcLRA6IzoTkRitkvucj_b50
"Muslim Shouzhua King","Burang, Tibet, China",Burang,,,"30.290657,81.178696",,,"restaurant / food / establishment",https://plus.google.com/109047541618798498501/about?hl=en-US,,ChIJEe1eCpFApDkR6Nj-9PifjfM
"Garjepani Higher Secondary School","Rayal 10500, Nepal",Rayal,,,"29.478438,80.929673",,,"school / establishment",https://plus.google.com/116396920897193904754/about?hl=en-US,,ChIJE9rVLYjdozkRqtj0SeU_5DA
"Qingsiyuan Beauty & Hairdressing","207 Provincial Road, Burang, Tibet, China","207 Provincial Road, Burang",,,"30.293924,81.177019",,,"beauty_salon / establishment",https://plus.google.com/107220520485422758935/about?hl=en-US,,ChIJywZGL5dApDkRFdjkq9MQoRs
"Old Ramlila Ground","Pithoragharh, Uttarakhand 262550, India",,,,"29.776633,80.28108",,,establishment,https://plus.google.com/106376667652860554821/about?hl=en-US,,ChIJvab9Qp8yoTkRzdbgAVvqjrU
"Bora Videos","Didihat, Uttarakhand 262544, India",Didihat,"096348 28394","+91 96348 28394","29.802146,80.250715",,,"movie_theater / establishment",https://plus.google.com/101918878649072519150/about?hl=en-US,,ChIJp7peu8vSpjkRINZI9kxFQeQ
"Isht Dev Temple","Ganjari, Uttarakhand 262541, India",Ganjari,,,"29.67969,80.375655",,,"hindu_temple / place_of_worship / establishment",https://plus.google.com/114743375332902623042/about?hl=en-US,,ChIJtSe9atA2oTkRQdV-KFf6e1Q
"Bhumiraj Devta Temple","Mahakali, 10100, Nepal",,,,"29.930786,80.594856",,,"hindu_temple / place_of_worship / establishment",https://plus.google.com/106306640538296978511/about?hl=en-US,,ChIJH5uh7JuxpjkRudIAMuhchCU
"SM I C","Kande, Uttarakhand 262544, India",Kande,"05964 232 314","+91 5964 232 314","29.801983,80.250237",,,"school / establishment",https://plus.google.com/111007144626006305412/about?hl=en-US,,ChIJKQshlsvSpjkRHNKHIsxwB6s
"Xinxin Commerce And Trade","Burang, Tibet, China",Burang,,,"30.291636,81.178222",,,"convenience_store / food / store / establishment",https://plus.google.com/107564700462961822937/about?hl=en-US,,ChIJDZhQF5FApDkR1dBQ6KLEyO4
"Shree Kedar Higher Secondary School.Bitthad","Mahakali, 10500, Nepal",,,,"29.53897,80.762821",,,"school / establishment",https://plus.google.com/105755632877099955535/about?hl=en-US,,ChIJD2ifU95eoTkR1s9eeo9BKRQ
"Jamtari High School","Pithoragarh, Uttarakhand 262544, India",,,,"29.78189,80.340354",,,"school / establishment",https://plus.google.com/113495823868340385256/about?hl=en-US,,ChIJZWjcKT4zoTkRc8_hC8nXEwg
"Jai Shree Gwallek Dham","Mahakali, 10200, Nepal",,,,"29.496016,80.429878",,,"hindu_temple / place_of_worship / establishment",https://plus.google.com/108034034881626470136/about?hl=en-US,,ChIJP8OqgAw_oTkRDM-O2FSQMVA
"Shree Udaya Higher Secondary School,Gansur","Chaukham 10200, Nepal",Chaukham,,,"29.506624,80.774314",,,"school / establishment",https://plus.google.com/101545626039885040271/about?hl=en-US,,ChIJPd_3HK9foTkRzc5bu8MVnuo
Qumatang,"Burang, Tibet, China",Burang,,,"30.283092,81.168289",,,establishment,https://plus.google.com/107703834389653241202/about?hl=en-US,,ChIJO2NdkYNApDkRd87iPrluLKg
"Xi'an Snack","207 Provincial Road, Burang, Tibet, China","207 Provincial Road, Burang",,,"30.292436,81.176977",,,"restaurant / food / establishment",https://plus.google.com/109736941808078046315/about?hl=en-US,,ChIJtQb52pBApDkR4c1uoukUdcs
